ship_type,SHIPNAME,SHIP_ID,LAT,LON,dist_value,DATETIME,max_dist,max_DATETIME
Tanker,XANTHIA,309724,55.73166,21.00007,1994.5524606931667,2016-12-19T13:47:05Z,1994.5524606931667,2016-12-19T13:47:05Z
Tanker,ZANA,3809370,59.88531,30.20629,0,2016-12-19T12:55:03Z,1065.414159909316,2016-12-19T12:59:03Z
Tanker,ZANA,3809370,59.88605,30.18725,1065.414159909316,2016-12-19T12:59:03Z,1065.414159909316,2016-12-19T12:59:03Z
Tanker,ZAPADNYY,377745,55.66176,21.14853,445.27256635547604,2016-12-19T07:55:07Z,1662.2422849431196,2016-12-19T08:03:06Z
Tanker,ZAPADNYY,377745,55.67601,21.14052,1662.2422849431196,2016-12-19T08:03:06Z,1662.2422849431196,2016-12-19T08:03:06Z
Tug,[SAT-AIS],181566749936762,55.075,20.09667,0,2016-12-20T05:39:02Z,19372.129395564094,2016-12-20T05:41:02Z
Tug,[SAT-AIS],181566749936762,54.98167,20.35333,19372.129395564094,2016-12-20T05:41:02Z,19372.129395564094,2016-12-20T05:41:02Z
Tug,11-00,324459,57.62947,11.77787,991.8676060015645,2016-12-14T15:21:05Z,2091.7320755510664,2016-12-14T15:23:05Z
Tug,11-00,324459,57.64068,11.80609,2091.7320755510664,2016-12-14T15:23:05Z,2091.7320755510664,2016-12-14T15:23:05Z
Tug,A.BARAUSKAS,3484933,55.71911,21.10164,0,2016-12-18T13:39:06Z,1.2762015652862764,2016-12-18T15:57:07Z
Tug,A.BARAUSKAS,3484933,55.7191,21.10163,1.2762015652862764,2016-12-18T15:57:07Z,1.2762015652862764,2016-12-18T15:57:07Z
Tug,AGIS,315676,54.40693,18.66183,0,2016-12-19T08:41:01Z,1097.8508581332662,2016-12-19T08:45:02Z
Tug,AGIS,315676,54.40404,18.67805,1097.8508581332662,2016-12-19T08:45:02Z,1097.8508581332662,2016-12-19T08:45:02Z
Tug,AJAKS,315679,54.39446,18.67523,344.76009223821166,2016-12-20T05:37:02Z,924.5799619302388,2016-12-20T05:43:02Z
Tug,AJAKS,315679,54.3878,18.66668,924.5799619302388,2016-12-20T05:43:02Z,924.5799619302388,2016-12-20T05:43:02Z
Tug,AKADEMIK KARPINSKIY,350925,59.89577,30.12897,717.3851999608455,2016-12-15T19:23:04Z,982.7982442602587,2016-12-15T19:25:03Z
Tug,AKADEMIK KARPINSKIY,350925,59.89908,30.11263,982.7982442602587,2016-12-15T19:25:03Z,982.7982442602587,2016-12-15T19:25:03Z
Tug,AKMAL,346266,59.89101,30.20722,727.5678377219318,2016-12-14T10:27:04Z,1289.8292046709932,2016-12-14T10:29:03Z
Tug,AKMAL,346266,59.88607,30.1863,1289.8292046709932,2016-12-14T10:29:03Z,1289.8292046709932,2016-12-14T10:29:03Z
Tug,AKUL,317421,54.40788,18.76895,0,2016-12-16T10:47:07Z,2716.6882146217977,2016-12-16T11:01:02Z
Tug,AKUL,317421,54.40267,18.72794,2716.6882146217977,2016-12-16T11:01:02Z,2716.6882146217977,2016-12-16T11:01:02Z
Tug,APHRODITE I,466553,54.79731,18.44141,NA,2016-12-19T23:23:14Z,372.58617154281063,2016-12-19T23:25:06Z
Tug,APHRODITE I,466553,54.79682,18.43566,372.58617154281063,2016-12-19T23:25:06Z,372.58617154281063,2016-12-19T23:25:06Z
Tug,ARES,315672,54.40098,18.7215,710.7062690909843,2016-12-20T00:29:06Z,1386.5493944268674,2016-12-20T00:31:02Z
Tug,ARES,315672,54.39855,18.70049,1386.5493944268674,2016-12-20T00:31:02Z,1386.5493944268674,2016-12-20T00:31:02Z
Tug,ARKTUR,347718,59.88879,30.16287,1585.6232968158613,2016-12-16T22:59:04Z,1977.15831584523,2016-12-16T23:01:03Z
Tug,ARKTUR,347718,59.89547,30.13002,1977.15831584523,2016-12-16T23:01:03Z,1977.15831584523,2016-12-16T23:01:03Z
Tug,ASKHOLMEN,323833,57.68581,11.89157,0,2016-12-18T12:05:08Z,0.5944054594979967,2016-12-19T04:15:08Z
Tug,ASKHOLMEN,323833,57.68581,11.89156,0.5944054594979967,2016-12-19T04:15:08Z,0.5944054594979967,2016-12-19T04:15:08Z
Tug,AURA,5381,55.85232,20.83309,0,2016-12-19T21:47:05Z,1472.3786499405762,2016-12-19T21:49:14Z
Tug,AURA,5381,55.86265,20.81833,1472.3786499405762,2016-12-19T21:49:14Z,1472.3786499405762,2016-12-19T21:49:14Z
Tug,BALTIETS,350026,59.91619,30.25018,580.0606850145035,2016-12-19T09:49:06Z,809.760253433521,2016-12-19T09:51:03Z
Tug,BALTIETS,350026,59.91512,30.23581,809.760253433521,2016-12-19T09:51:03Z,809.760253433521,2016-12-19T09:51:03Z
Tug,BAZALT,467633,54.79522,18.93036,640.6435579120847,2016-12-14T19:31:02Z,30809.875728156927,2016-12-16T12:05:07Z
Tug,BAZALT,467633,54.79854,18.44975,30809.875728156927,2016-12-16T12:05:07Z,30809.875728156927,2016-12-16T12:05:07Z
Tug,BESS,313641,57.92759,11.6645,713.7847153748357,2016-12-17T16:49:08Z,2014.1588494833866,2016-12-17T16:55:05Z
Tug,BESS,313641,57.91573,11.63872,2014.1588494833866,2016-12-17T16:55:05Z,2014.1588494833866,2016-12-17T16:55:05Z
Tug,BISON,327678,57.99487,11.7555,410.8550020369616,2016-12-17T09:31:04Z,2711.685277573897,2016-12-17T09:39:05Z
Tug,BISON,327678,57.97403,11.73161,2711.685277573897,2016-12-17T09:39:05Z,2711.685277573897,2016-12-17T09:39:05Z
Tug,BIZON-O-158,316722,54.68669,20.18929,356.8425801294931,2016-12-18T14:01:02Z,2571.9294053697236,2016-12-19T09:51:03Z
Tug,BIZON-O-158,316722,54.68539,20.22924,2571.9294053697236,2016-12-19T09:51:03Z,2571.9294053697236,2016-12-19T09:51:03Z
Tug,BOA ODIN,196066,54.55005,18.81425,0,2016-12-19T02:43:01Z,624.2409700652202,2016-12-19T02:45:02Z
Tug,BOA ODIN,196066,54.54596,18.80762,624.2409700652202,2016-12-19T02:45:02Z,624.2409700652202,2016-12-19T02:45:02Z
Tug,BOATMAN-1,3724655,57.69287,11.90615,519.3890558901967,2016-12-15T11:55:08Z,1021.9934213076351,2016-12-15T11:57:05Z
Tug,BOATMAN-1,3724655,57.68928,11.890319999999999,1021.9934213076351,2016-12-15T11:57:05Z,1021.9934213076351,2016-12-15T11:57:05Z
Tug,BOATMAN-9,324470,57.68832,11.88379,0,2016-12-19T12:43:08Z,1035.0572331384135,2016-12-19T12:47:05Z
Tug,BOATMAN-9,324470,57.69125,11.90032,1035.0572331384135,2016-12-19T12:47:05Z,1035.0572331384135,2016-12-19T12:47:05Z
Tug,BOB,182374,57.99959,11.75667,682.8272769541247,2016-12-18T08:07:05Z,12749.380528655587,2016-12-19T13:57:05Z
Tug,BOB,182374,57.92059,11.60003,12749.380528655587,2016-12-19T13:57:05Z,12749.380528655587,2016-12-19T13:57:05Z
Tug,BOGATYR-4,351012,59.90883,30.23367,0,2016-12-16T15:17:04Z,244.6741569260972,2016-12-18T23:57:03Z
Tug,BOGATYR-4,351012,59.91083,30.2355,244.6741569260972,2016-12-18T23:57:03Z,244.6741569260972,2016-12-18T23:57:03Z
Tug,BREST,346998,59.86633,30.22657,215.80864967737298,2016-12-19T13:33:03Z,3048.405641558117,2016-12-20T09:31:04Z
Tug,BREST,346998,59.88323,30.18356,3048.405641558117,2016-12-20T09:31:04Z,3048.405641558117,2016-12-20T09:31:04Z
Tug,BRYZA,317140,54.79757,18.44621,0,2016-12-17T14:17:06Z,1086.0406282001347,2016-12-19T13:19:06Z
Tug,BRYZA,317140,54.79655,18.42936,1086.0406282001347,2016-12-19T13:19:06Z,1086.0406282001347,2016-12-19T13:19:06Z
Tug,BUMER,4002191,54.52508,18.5889,1128.6687297607227,2016-12-17T19:11:06Z,2619.317029005066,2016-12-17T19:13:02Z
Tug,BUMER,4002191,54.53566,18.62517,2619.317029005066,2016-12-17T19:13:02Z,2619.317029005066,2016-12-17T19:13:02Z
Tug,CENTAUR II,316174,54.5355,18.56733,369.3660970918528,2016-12-16T01:43:07Z,2110.635127103857,2016-12-16T01:55:06Z
Tug,CENTAUR II,316174,54.53333,18.59983,2110.635127103857,2016-12-16T01:55:06Z,2110.635127103857,2016-12-16T01:55:06Z
Tug,CHARLIE,3792435,57.94215,11.68489,1048.2187029369904,2016-12-13T12:53:05Z,30688.71566971865,2016-12-13T16:49:06Z
Tug,CHARLIE,3792435,57.6918,11.903,30688.71566971865,2016-12-13T16:49:06Z,30688.71566971865,2016-12-13T16:49:06Z
Tug,CRUM,323064,57.67721,11.65609,252.28758428046578,2016-12-14T11:03:06Z,661.9550809643241,2016-12-14T11:05:07Z
Tug,CRUM,323064,57.67876,11.64534,661.9550809643241,2016-12-14T11:05:07Z,661.9550809643241,2016-12-14T11:05:07Z
Tug,DC OSTEND,184318,54.79695,18.79787,0,2016-12-15T06:07:08Z,2196.7227884139957,2016-12-16T04:01:13Z
Tug,DC OSTEND,184318,54.79846,18.7637,2196.7227884139957,2016-12-16T04:01:13Z,2196.7227884139957,2016-12-16T04:01:13Z
Tug,DMITRY SIROTKIN,348645,59.91169,30.23757,0,2016-12-13T17:55:11Z,12885.26212401355,2016-12-14T13:31:03Z
Tug,DMITRY SIROTKIN,348645,59.92026,30.00703,12885.26212401355,2016-12-14T13:31:03Z,12885.26212401355,2016-12-14T13:31:03Z
Tug,DUKE-2,123296,55.04501,20.0843,0,2016-12-18T01:49:02Z,10588.425873521308,2016-12-18T01:51:03Z
Tug,DUKE-2,123296,55.0174,20.24331,10588.425873521308,2016-12-18T01:51:03Z,10588.425873521308,2016-12-18T01:51:03Z
Tug,EILEEN MCLOUGHLIN,201104,54.5345,18.8415,0,2016-12-14T16:43:02Z,2365.2939431685136,2016-12-17T06:51:01Z
Tug,EILEEN MCLOUGHLIN,201104,54.53,18.80567,2365.2939431685136,2016-12-17T06:51:01Z,2365.2939431685136,2016-12-17T06:51:01Z
Tug,ELBRUS,4157948,59.91124,30.05233,830.9209059547784,2016-12-15T10:33:04Z,1478.8770500152912,2016-12-15T10:35:04Z
Tug,ELBRUS,4157948,59.91627,30.02777,1478.8770500152912,2016-12-15T10:35:04Z,1478.8770500152912,2016-12-15T10:35:04Z
Tug,ELENA,348785,54.69142,19.84605,0,2016-12-18T14:29:03Z,17499.87481178505,2016-12-18T14:31:03Z
Tug,ELENA,348785,54.65362,20.11025,17499.87481178505,2016-12-18T14:31:03Z,17499.87481178505,2016-12-18T14:31:03Z
Tug,ERRIE,754816,55.00977,20.00268,0,2016-12-18T04:17:02Z,11293.658353023471,2016-12-18T04:19:03Z
Tug,ERRIE,754816,55.01091,20.17979,11293.658353023471,2016-12-18T04:19:03Z,11293.658353023471,2016-12-18T04:19:03Z
Tug,FAIRPLAY IV,917997,54.51325,18.57434,1585.4242662600293,2016-12-16T10:51:07Z,1808.6411935301867,2016-12-16T11:21:07Z
Tug,FAIRPLAY IV,917997,54.5269,18.5591,1808.6411935301867,2016-12-16T11:21:07Z,1808.6411935301867,2016-12-16T11:21:07Z
Tug,FAIRPLAY VII,316480,54.53508,18.54856,219.26146387117296,2016-12-16T02:43:07Z,1131.7528891632892,2016-12-16T03:21:07Z
Tug,FAIRPLAY VII,316480,54.53096,18.53252,1131.7528891632892,2016-12-16T03:21:07Z,1131.7528891632892,2016-12-16T03:21:07Z
Tug,FAIRPLAY-26,365512,54.53364,18.59477,1270.9296244641469,2016-12-16T02:21:07Z,1683.7531612419061,2016-12-16T02:31:07Z
Tug,FAIRPLAY-26,365512,54.53596,18.56898,1683.7531612419061,2016-12-16T02:31:07Z,1683.7531612419061,2016-12-16T02:31:07Z
Tug,FATBOY,324466,57.68089,11.80393,0,2016-12-19T14:09:04Z,2780.706949945155,2016-12-19T14:11:05Z
Tug,FATBOY,324466,57.67856,11.75736,2780.706949945155,2016-12-19T14:11:05Z,2780.706949945155,2016-12-19T14:11:05Z
Tug,FORTUNA,4677206,55.00997,20.24178,0,2016-12-18T05:11:02Z,2459.684052612226,2016-12-18T05:13:03Z
Tug,FORTUNA,4677206,55.01358,20.27984,2459.684052612226,2016-12-18T05:13:03Z,2459.684052612226,2016-12-18T05:13:03Z
Tug,FRANKLIN,182358,57.74832,11.61463,452.2228690724316,2016-12-16T07:05:06Z,1341.6530996808356,2016-12-16T07:07:05Z
Tug,FRANKLIN,182358,57.74839,11.63724,1341.6530996808356,2016-12-16T07:07:05Z,1341.6530996808356,2016-12-16T07:07:05Z
Tug,FROG RANA,299445,57.71275,11.95854,126.78890732017273,2016-12-14T02:05:05Z,9286.172538044038,2016-12-14T10:09:05Z
Tug,FROG RANA,299445,57.66158,11.83507,9286.172538044038,2016-12-14T10:09:05Z,9286.172538044038,2016-12-14T10:09:05Z
Tug,GKSS-ONLINE,325770,57.63538,11.8303,0,2016-12-16T08:09:09Z,3736.5988400887018,2016-12-17T13:01:05Z
Tug,GKSS-ONLINE,325770,57.66737,11.84953,3736.5988400887018,2016-12-17T13:01:05Z,3736.5988400887018,2016-12-17T13:01:05Z
Tug,GLADIATOR,3586959,54.68574,20.24949,0,2016-12-17T10:41:03Z,4364.433107985172,2016-12-17T10:47:02Z
Tug,GLADIATOR,3586959,54.68363,20.31729,4364.433107985172,2016-12-17T10:47:02Z,4364.433107985172,2016-12-17T10:47:02Z
Tug,GLADIUS,348411,54.95683,20.36604,0,2016-12-19T03:07:03Z,8341.102108536246,2016-12-20T10:25:02Z
Tug,GLADIUS,348411,54.96709,20.23661,8341.102108536246,2016-12-20T10:25:02Z,8341.102108536246,2016-12-20T10:25:02Z
Tug,GLANFORD,348371,54.6391,19.9586,0,2016-12-14T21:11:03Z,3448.383913069201,2016-12-14T21:13:03Z
Tug,GLANFORD,348371,54.63375,19.90582,3448.383913069201,2016-12-14T21:13:03Z,3448.383913069201,2016-12-14T21:13:03Z
Tug,GOTE II,324288,57.63423,11.79288,0,2016-12-14T19:55:05Z,6191.056989347074,2016-12-14T19:57:05Z
Tug,GOTE II,324288,57.68,11.85214,6191.056989347074,2016-12-14T19:57:05Z,6191.056989347074,2016-12-14T19:57:05Z
Tug,GRIFON-3,346161,59.88846,30.21343,0,2016-12-19T12:55:03Z,1684.1438020936455,2016-12-19T12:59:03Z
Tug,GRIFON-3,346161,59.88117,30.18697,1684.1438020936455,2016-12-19T12:59:03Z,1684.1438020936455,2016-12-19T12:59:03Z
Tug,GRIFON-5,345825,59.91667,30.02541,576.3012096557177,2016-12-18T09:47:04Z,1190.6254554277002,2016-12-18T09:49:03Z
Tug,GRIFON-5,345825,59.92064,30.00557,1190.6254554277002,2016-12-18T09:49:03Z,1190.6254554277002,2016-12-18T09:49:03Z
Tug,GRIFON7,347042,59.92081,30.00482,0,2016-12-13T11:45:04Z,12486.215346788835,2016-12-14T14:35:04Z
Tug,GRIFON7,347042,59.87239,30.20682,12486.215346788835,2016-12-14T14:35:04Z,12486.215346788835,2016-12-14T14:35:04Z
Tug,GRIPHON-8,1611958,59.88857,30.21397,487.990346053093,2016-12-20T01:25:04Z,1381.423943456149,2016-12-20T01:29:03Z
Tug,GRIPHON-8,1611958,59.87959,30.23108,1381.423943456149,2016-12-20T01:29:03Z,1381.423943456149,2016-12-20T01:29:03Z
Tug,HERKULES,4387771,54.4061,18.75652,0,2016-12-14T18:17:07Z,1776.9272025614407,2016-12-14T18:23:02Z
Tug,HERKULES,4387771,54.40102,18.73049,1776.9272025614407,2016-12-14T18:23:02Z,1776.9272025614407,2016-12-14T18:23:02Z
Tug,HEWELIUSZ,317046,54.46995,18.74134,845.0772945452469,2016-12-16T08:43:07Z,1750.2055545456435,2016-12-16T08:45:02Z
Tug,HEWELIUSZ,317046,54.47963,18.7627,1750.2055545456435,2016-12-16T08:45:02Z,1750.2055545456435,2016-12-16T08:45:02Z
Tug,HUGIN EXPLORER,122557,57.94002,11.68876,0,2016-12-14T17:45:05Z,1948.5555996276248,2016-12-14T17:47:17Z
Tug,HUGIN EXPLORER,122557,57.95451,11.70733,1948.5555996276248,2016-12-14T17:47:17Z,1948.5555996276248,2016-12-14T17:47:17Z
Tug,HYDROGRAF-10,316141,54.47264,18.63902,425.4265004776904,2016-12-20T07:53:07Z,850.2352746920426,2016-12-20T07:55:01Z
Tug,HYDROGRAF-10,316141,54.46761,18.64893,850.2352746920426,2016-12-20T07:55:01Z,850.2352746920426,2016-12-20T07:55:01Z
Tug,ICEBEAM,327464,57.68303,11.85268,585.617627058965,2016-12-19T23:37:07Z,1201.394914594284,2016-12-19T23:39:14Z
Tug,ICEBEAM,327464,57.68615,11.87203,1201.394914594284,2016-12-19T23:39:14Z,1201.394914594284,2016-12-19T23:39:14Z
Tug,IKAR,315739,54.37982,18.66038,460.8075027686767,2016-12-16T08:57:02Z,1798.2393845023582,2016-12-16T09:05:02Z
Tug,IKAR,315739,54.36386,18.66486,1798.2393845023582,2016-12-16T09:05:02Z,1798.2393845023582,2016-12-16T09:05:02Z
Tug,IMOR,317202,54.79881,18.56626,462.76293810150077,2016-12-15T10:41:07Z,8500.1575021307,2016-12-17T16:17:07Z
Tug,IMOR,317202,54.79852,18.43365,8500.1575021307,2016-12-17T16:17:07Z,8500.1575021307,2016-12-17T16:17:07Z
Tug,INGEMAR,322279,57.6234,11.81051,0,2016-12-16T09:57:08Z,2029.3459726597005,2016-12-16T09:59:06Z
Tug,INGEMAR,322279,57.64155,11.81408,2029.3459726597005,2016-12-16T09:59:06Z,2029.3459726597005,2016-12-16T09:59:06Z
Tug,INZ. ST. LEGOWSKI,315755,54.77827,18.53813,59.41265200978802,2016-12-14T01:27:07Z,47595.66829413494,2016-12-15T13:29:02Z
Tug,INZ. ST. LEGOWSKI,315755,54.35748,18.67343,47595.66829413494,2016-12-15T13:29:02Z,47595.66829413494,2016-12-15T13:29:02Z
Tug,IVAN KRUZENSHTERN,345254,59.92099,30.00418,0,2016-12-13T23:39:04Z,12099.601259907755,2016-12-15T09:09:04Z
Tug,IVAN KRUZENSHTERN,345254,59.8849,30.20889,12099.601259907755,2016-12-15T09:09:04Z,12099.601259907755,2016-12-15T09:09:04Z
Tug,K10,326735,57.6879,11.85923,10.75631177340649,2016-12-16T03:27:05Z,130.76636923477193,2016-12-16T20:27:05Z
Tug,K10,326735,57.68791,11.85703,130.76636923477193,2016-12-16T20:27:05Z,130.76636923477193,2016-12-16T20:27:05Z
Tug,KAMBR,4180748,54.79793,18.44127,295.5071147181026,2016-12-19T11:19:08Z,711.5686961151598,2016-12-19T11:21:06Z
Tug,KAMBR,4180748,54.79666,18.43039,711.5686961151598,2016-12-19T11:21:06Z,711.5686961151598,2016-12-19T11:21:06Z
Tug,KAPITAN MARTYSHKIN,345265,54.63297,19.90732,3437.34517334434,2016-12-17T02:17:03Z,3641.016926517042,2016-12-17T02:33:02Z
Tug,KAPITAN MARTYSHKIN,345265,54.63588,19.96367,3641.016926517042,2016-12-17T02:33:02Z,3641.016926517042,2016-12-17T02:33:02Z
Tug,KAPITAN POINC,316649,54.53566,18.56371,0,2016-12-20T08:45:07Z,1152.1187119952388,2016-12-20T08:47:06Z
Tug,KAPITAN POINC,316649,54.53081,18.57949,1152.1187119952388,2016-12-20T08:47:06Z,1152.1187119952388,2016-12-20T08:47:06Z
Tug,KAPITAN ZARUBIN,350708,59.89795,30.11724,510.347029716839,2016-12-15T04:53:04Z,1019.3706701110673,2016-12-15T04:55:04Z
Tug,KAPITAN ZARUBIN,350708,59.89452,30.13419,1019.3706701110673,2016-12-15T04:55:04Z,1019.3706701110673,2016-12-15T04:55:04Z
Tug,KARU,350675,59.90767,30.06967,395.1319481711827,2016-12-14T15:33:05Z,1175.1963862665323,2016-12-14T15:35:04Z
Tug,KARU,350675,59.90377,30.08926,1175.1963862665323,2016-12-14T15:35:04Z,1175.1963862665323,2016-12-14T15:35:04Z
Tug,KBV-001,327374,57.68859,11.89151,0,2016-12-14T13:07:08Z,822.7627498911025,2016-12-14T13:09:06Z
Tug,KBV-001,327374,57.69227,11.90352,822.7627498911025,2016-12-14T13:09:06Z,822.7627498911025,2016-12-14T13:09:06Z
Tug,KBV-032,327518,57.99781,11.70603,966.2201636963829,2016-12-13T13:43:05Z,28335.470454531493,2016-12-14T12:27:06Z
Tug,KBV-032,327518,57.74871,11.60501,28335.470454531493,2016-12-14T12:27:06Z,28335.470454531493,2016-12-14T12:27:06Z
Tug,KBV-316,324664,57.65024,11.61424,1562.930472694668,2016-12-14T15:01:05Z,10910.845006941858,2016-12-15T13:53:06Z
Tug,KBV-316,324664,57.74836,11.61581,10910.845006941858,2016-12-15T13:53:06Z,10910.845006941858,2016-12-15T13:53:06Z
Tug,KBV-475,322772,57.69167,11.70144,1935.9156733776908,2016-12-15T11:13:05Z,2139.9556868509003,2016-12-15T11:15:06Z
Tug,KBV-475,322772,57.70366,11.67327,2139.9556868509003,2016-12-15T11:15:06Z,2139.9556868509003,2016-12-15T11:15:06Z
Tug,KENDRICK,348105,55.01933,20.22883,0,2016-12-18T22:39:03Z,48302.5206651928,2016-12-19T00:27:03Z
Tug,KENDRICK,348105,54.65533,19.81717,48302.5206651928,2016-12-19T00:27:03Z,48302.5206651928,2016-12-19T00:27:03Z
Tug,KLASCO-3,994590,55.72545,21.09185,1441.4218084076308,2016-12-16T12:33:07Z,6103.1940765827185,2016-12-16T16:21:06Z
Tug,KLASCO-3,994590,55.67769,21.13985,6103.1940765827185,2016-12-16T16:21:06Z,6103.1940765827185,2016-12-16T16:21:06Z
Tug,KLASCO1,353471,55.68169,21.13725,1871.0886682135806,2016-12-16T18:21:06Z,4299.546444161346,2016-12-16T19:07:05Z
Tug,KLASCO1,353471,55.64559,21.16181,4299.546444161346,2016-12-16T19:07:05Z,4299.546444161346,2016-12-16T19:07:05Z
Tug,KLASCO2,353536,55.70633,21.11933,0,2016-12-15T10:57:06Z,3157.6707582540794,2016-12-15T11:09:07Z
Tug,KLASCO2,353536,55.6798,21.1373,3157.6707582540794,2016-12-15T11:09:07Z,3157.6707582540794,2016-12-15T11:09:07Z
Tug,KOL-110,316203,54.61851,18.8991,NA,2016-12-13T11:21:01Z,907.7917413708105,2016-12-13T11:31:02Z
Tug,KOL-110,316203,54.61981,18.88518,907.7917413708105,2016-12-13T11:31:02Z,907.7917413708105,2016-12-13T11:31:02Z
Tug,KOL-149,4014323,54.79717,18.43536,1032.8143903762743,2016-12-17T16:35:06Z,1087.5067843664467,2016-12-17T19:39:06Z
Tug,KOL-149,4014323,54.79759,18.41841,1087.5067843664467,2016-12-17T19:39:06Z,1087.5067843664467,2016-12-17T19:39:06Z
Tug,KOL-48,315864,54.79836,18.43598,0,2016-12-13T12:49:08Z,674.8913419957571,2016-12-13T12:51:07Z
Tug,KOL-48,315864,54.79544,18.42675,674.8913419957571,2016-12-13T12:51:07Z,674.8913419957571,2016-12-13T12:51:07Z
Tug,KOMMUNAR,347828,54.63287,19.90823,NA,2016-12-17T04:29:03Z,3169.294848969639,2016-12-17T04:41:02Z
Tug,KOMMUNAR,347828,54.64821,19.86672,3169.294848969639,2016-12-17T04:41:02Z,3169.294848969639,2016-12-17T04:41:02Z
Tug,KONTROLER-19,316265,54.79565,18.44004,841.1720289464704,2016-12-20T09:11:07Z,8734.088334234599,2016-12-20T09:31:07Z
Tug,KONTROLER-19,316265,54.77155,18.56968,8734.088334234599,2016-12-20T09:31:07Z,8734.088334234599,2016-12-20T09:31:07Z
Tug,KOZIOROZEC-O-01,3921875,54.36521,18.64994,NA,2016-12-16T08:43:01Z,109.81696965695696,2016-12-16T08:45:02Z
Tug,KOZIOROZEC-O-01,3921875,54.36619,18.64973,109.81696965695696,2016-12-16T08:45:02Z,109.81696965695696,2016-12-16T08:45:02Z
Tug,KUBAN,347749,54.98218,20.30837,0,2016-12-17T10:09:03Z,5248.697081813083,2016-12-17T10:11:03Z
Tug,KUBAN,347749,54.98685,20.39023,5248.697081813083,2016-12-17T10:11:03Z,5248.697081813083,2016-12-17T10:11:03Z
Tug,LIGER,347948,54.69176,20.19699,6.326269747087065,2016-12-17T13:09:03Z,1717.7091365025228,2016-12-20T10:25:02Z
Tug,LIGER,347948,54.68533,20.17269,1717.7091365025228,2016-12-20T10:25:02Z,1717.7091365025228,2016-12-20T10:25:02Z
Tug,LOOKMAN,1039931,59.88041,30.19512,0,2016-12-20T09:11:04Z,1276.9207312609853,2016-12-20T09:31:04Z
Tug,LOOKMAN,1039931,59.89045,30.20623,1276.9207312609853,2016-12-20T09:31:04Z,1276.9207312609853,2016-12-20T09:31:04Z
Tug,LOTAS,353637,55.67081,21.14397,221.22887855690973,2016-12-20T09:11:06Z,4854.501941696328,2016-12-20T09:31:06Z
Tug,LOTAS,353637,55.71148,21.11581,4854.501941696328,2016-12-20T09:31:06Z,4854.501941696328,2016-12-20T09:31:06Z
Tug,LOTSMAN FEDOROV,350882,59.91486,30.03421,671.6671229797828,2016-12-18T03:33:04Z,1088.2628465310563,2016-12-18T03:35:03Z
Tug,LOTSMAN FEDOROV,350882,59.91118,30.0523,1088.2628465310563,2016-12-18T03:35:03Z,1088.2628465310563,2016-12-18T03:35:03Z
Tug,LOTSMAN SARZHIN,349945,54.63261,19.90459,0,2016-12-20T10:45:03Z,5119.912391662155,2016-12-20T10:59:03Z
Tug,LOTSMAN SARZHIN,349945,54.65726,19.83738,5119.912391662155,2016-12-20T10:59:03Z,5119.912391662155,2016-12-20T10:59:03Z
Tug,LOTSMAN-3,346242,54.70002,19.851,0,2016-12-15T20:27:03Z,18070.101323648447,2016-12-15T20:29:03Z
Tug,LOTSMAN-3,346242,54.65893,20.12295,18070.101323648447,2016-12-15T20:29:03Z,18070.101323648447,2016-12-15T20:29:03Z
Tug,LTU SAR SHIP SAKIAI,353212,55.71511,21.11155,437.19941954196247,2016-12-20T08:09:15Z,1372.2584097110307,2016-12-20T08:19:06Z
Tug,LTU SAR SHIP SAKIAI,353212,55.72447,21.09727,1372.2584097110307,2016-12-20T08:19:06Z,1372.2584097110307,2016-12-20T08:19:06Z
Tug,M/S ALO,835353,57.87987,11.64797,0,2016-12-13T11:33:05Z,1027.037189677468,2016-12-13T11:35:05Z
Tug,M/S ALO,835353,57.88801,11.65618,1027.037189677468,2016-12-13T11:35:05Z,1027.037189677468,2016-12-13T11:35:05Z
Tug,MAJA,315660,54.36594,18.64894,0,2016-12-13T15:41:02Z,4507.321167639357,2016-12-14T10:09:01Z
Tug,MAJA,315660,54.40533,18.66537,4507.321167639357,2016-12-14T10:09:01Z,4507.321167639357,2016-12-14T10:09:01Z
Tug,MARIEKE,297208,55.72043,20.80652,924.2776797989395,2016-12-13T20:41:06Z,132990.25402749743,2016-12-14T10:21:03Z
Tug,MARIEKE,297208,54.63622,19.92221,132990.25402749743,2016-12-14T10:21:03Z,132990.25402749743,2016-12-14T10:21:03Z
Tug,MB-96,3560489,59.88697,30.1716,606.2478762455751,2016-12-15T16:17:04Z,1171.8893048757243,2016-12-15T16:19:04Z
Tug,MB-96,3560489,59.89084,30.15206,1171.8893048757243,2016-12-15T16:19:04Z,1171.8893048757243,2016-12-15T16:19:04Z
Tug,MERKURIY,350530,59.89271,30.21037,0,2016-12-14T22:55:04Z,1775.4957261294753,2016-12-14T22:57:03Z
Tug,MERKURIY,350530,59.88179,30.18715,1775.4957261294753,2016-12-14T22:57:03Z,1775.4957261294753,2016-12-14T22:57:03Z
Tug,MEWO NAVIGATOR,201975,54.78692,18.54412,0,2016-12-17T19:11:06Z,1061.6780148017172,2016-12-17T19:13:07Z
Tug,MEWO NAVIGATOR,201975,54.78175,18.55804,1061.6780148017172,2016-12-17T19:13:07Z,1061.6780148017172,2016-12-17T19:13:07Z
Tug,MINGE,353365,55.72835,21.06114,1166.7010956730746,2016-12-18T22:37:06Z,3702.5230992980973,2016-12-18T22:45:05Z
